feature	Bacilli_unclassified	Tannerellaceae	Enterobacteriaceae	Rikenellaceae	Bacteroidales_unclassified	Bacteroidaceae	Lachnospiraceae	Akkermansiaceae	Clostridia_unclassified	Coriobacteriaceae	Clostridiaceae	Bifidobacteriaceae	Erysipelotrichaceae	Ruminococcaceae	Veillonellaceae	Odoribacteraceae	Acidaminococcaceae	Pseudomonadaceae	Prevotellaceae	FGB1062
SGP027421	NA	0.00558702793592984	0.192432729339059	0.0156896206465036	0.144987523301389	0.028136180123207	0.334515381907986	NA	0.00328403684695438	NA	0.0459235748309556	NA	0.00253338050239567	0.163963551288567	0.0136481740312639	0.00173395971560397	0.00443090428465611	3.49930025283009e-05	NA	NA
SGP027422	NA	0.0716229714035332	0.131021948536254	0.0523243021675269	0.105104442240508	0.257449710595934	0.0442302935501881	0.0106252635496934	0.0517371311187699	0.00477746393933469	0.00359405219874062	0.0144751503558363	0.00133959806168771	0.0778216601922764	0.000289404065555851	0.00474907713436971	0.0449126369574999	NA	NA	NA
SGP027425	NA	0.041900969185411	0.0110683855333711	0.100038739349367	0.189590466340055	0.391111927973556	0.121562335438401	NA	0.00996743201119695	NA	0.0197540124878098	0.00124502361198994	0.0021455465535956	0.029919611606051	6.05479167725312e-05	0.0091239486024013	NA	NA	NA	NA
SGP027427	0.011810488257503	0.0117946045763285	6.29633692601633e-05	0.013681677316732	0.0723820493833932	0.0489901863989981	0.122694466536855	0.00900216200897714	0.098583152785015	0.00312748539615501	0.0202498651601166	0.00405913757324777	0.0017754298878315	0.246811265300899	0.0116601075062392	0.00335168526999973	NA	NA	0.247581338160144	NA
SGP027402	2.39896146099488e-05	0.00127567572405132	0.00292325262381749	0.00222904538238451	0.00240940253678366	0.00615737584939394	0.11479465635685	NA	0.00777089495432526	0.0281795934642843	0.00891543573841028	0.216680538381643	0.0405050348359036	0.0498729171918279	0.0377917224145535	0.00260305963296138	1.52887181192938e-05	NA	0.345690719424925	NA
SGP027420	NA	0.0124051331442767	0.00717150392200419	0.0475218865611843	0.0565615095082041	0.0562640998110621	0.197946838821067	0.00504079557783498	0.0622763034916565	0.00642005028614191	0.0108239662111326	0.0812692682813592	0.00551483537718226	0.3422235236131	0.0236539539343637	0.00747649825593575	NA	NA	0.00645774363261123	NA
SGP027414	0.00802498319343405	0.0503040821274871	0.0354980854474427	0.0510012519631795	0.0481134072200521	0.138476024737133	0.181367261493021	NA	0.150029488963389	0.00245295348968952	0.0261178031666432	NA	0.00218465084105814	0.15229731825942	NA	0.00582376616983952	0.011782147053716	NA	0.0326219412947781	NA
SGP027398	NA	0.0290710280530728	0.00248514954992707	0.272903257947448	0.0027609502413038	0.124982517179494	0.0490585112801938	NA	0.0706624263854706	0.0101703957718119	0.00510961660324523	0.00372657969751532	0.0173111263994569	0.158186958202896	0.000655162907183474	0.116408713078	0.0347158942194246	NA	0.000687212473691285	NA
SGP027416	NA	0.0369154394230941	0.00529119616335132	0.131440519083071	0.135276910084022	0.21704673048913	0.158105326175907	NA	0.0116347908655844	0.00470036274573592	0.022716648403762	0.00364098543670245	0.0123326678807579	0.0886893246934011	6.58151708155992e-05	0.0108238577739527	0.0108080750168403	NA	NA	NA
SGP027433	NA	0.014797658715643	NA	0.0323383434555411	0.0631068445851559	0.365393849340521	0.173507061340488	NA	0.0175480596857774	0.00684894204699452	0.0347163663891267	0.0317768264223661	0.00479405520362566	0.146004753549732	0.00841742284445082	0.00606197859132634	0.0212125001021146	NA	0.005997759831824	NA
SGP036364	0.0642131298638696	0.0300167426151781	0.00024233307534002	0.12064559803826	0.0573029224625935	0.0661485167423967	0.116630495159238	0.0172840952148286	0.245262377451355	NA	0.0210319543146432	0.00595912109792398	0.00157789642653768	0.150866542870666	0.00997061848033344	0.0113915119180237	0.000659041077750677	8.45652841808727e-05	NA	NA
SGP036365	0.0406274161947515	0.00349954491700793	NA	0.0127577021326418	0.0268994561877782	0.0204236181029856	0.218193782518274	NA	0.0947251080329417	NA	0.081925406192101	NA	0.025565674685251	0.34443094853821	NA	0.001548173859149	0.00935482115942714	NA	0.0715743519541947	NA
SGP027673	NA	0.0253646971874153	NA	0.000818844279762848	0.0466843610605151	0.00900341694891555	0.0889992222290192	NA	0.0609384187653791	NA	0.00629295374447414	NA	0.00834736775084362	0.082751711283422	NA	0.0010684051450237	0.0436049872223339	NA	0.610784674790607	NA
SGP027671	NA	0.00483763883758151	0.0027231297249476	0.00513001540624201	0.112299666377451	0.205376212672841	0.311411838928214	0.0781932577153478	0.0771967906344028	0.0298144186612968	0.00722513219544436	NA	0.00962370688098239	0.0692138661079404	0.00382103357461148	NA	NA	NA	NA	NA
SGP027668	NA	0.0205125278998835	0.0112161660319897	0.0590931283396759	0.220994389746817	0.184424211191797	0.250996900789263	0.00210781476213483	0.00946065941753131	0.00876620585720764	0.040396342431663	0.00199856536057172	0.00274616155615186	0.119581727233039	0.0129999377532479	0.00322063424782422	NA	NA	NA	NA
SGP027666	NA	NA	0.00936347498652809	NA	NA	0.460285321087512	0.247777854528178	NA	0.000177005609716246	NA	0.0660502133587318	1.40586069005399e-05	0.125697229413882	0.0573221431250313	8.96651306254907e-05	NA	NA	0.000903293167782721	NA	NA
SGP027665	NA	0.0773289089501464	NA	0.0532484144210859	0.199216141470232	0.124917667165785	0.259556417943509	0.0373634165330195	0.0200108148371748	NA	0.0583063052889549	0.0524785630599474	0.00601341865038216	0.0181437352666845	0.0134948754393528	NA	0.0215647418934869	NA	2.21508713218967e-05	NA
SGP027664	NA	0.0125947108788301	0.0021489597577461	0.0153119991210159	0.279597386677369	0.222398601348772	0.217421216110325	0.00892936567645341	0.00987454938849234	NA	0.0326826230778832	0.00396105990216705	0.00151673023440878	0.130039533595971	0.0138254954571648	NA	NA	NA	0.0196924383234298	NA
SGP027663	NA	0.00992705581013881	4.50499926682252e-05	0.0701985935258477	0.0224586479538215	0.0337130058994304	0.283506405963995	NA	0.0770503182770831	0.0357925537045534	0.0435034621030875	NA	0.0239225496957732	0.182483247033977	0.0228693388523291	0.00604874208488913	0.0252458374754609	NA	0.0312671481291708	NA
SGP027659	NA	0.00634355685904127	0.0108125245093978	0.0033328362413216	0.229229673079154	0.0105764610362711	0.114573301740374	NA	0.0129253864890391	0.00470017066825736	0.0130947291677023	0.0399121804112608	0.00494982132303801	0.243103179731902	0.0129486945811447	0.00044163863620045	NA	NA	0.22737728731366	NA
SGP027687	NA	0.00955317359185135	0.0149156457259298	0.0358827007803846	0.319833984347889	0.524028905601501	0.0210302409447901	NA	0.00572348677288337	NA	0.000289722298567213	NA	0.00252554781000924	0.0233227005582901	0.00182150818834726	0.00769246572109926	0.0164045673737601	NA	NA	NA
SGP027685	NA	0.00792026228039384	0.0288948125164949	0.00227737613831215	0.267252127554219	0.257836912657373	0.201546388278062	0.00474535458718474	0.000811563483376481	0.0129242469886546	0.0203602259228475	0.0114421532876047	0.0067161907744541	0.0206290187351286	0.00444939213106968	NA	0.0306742167857585	NA	NA	NA
SGP027683	NA	0.00640817550929884	9.13439575083548e-05	0.177870735623338	0.0442393832493901	0.169741123405094	0.19092119255638	NA	0.0862664893022127	0.00454255514758151	0.0186499244605612	9.06331095900019e-05	0.0120601273081232	0.162050341301781	NA	NA	0.00625084117003672	NA	NA	NA
SGP027682	NA	0.0217056766451437	0.073456808526077	0.136289883017877	0.0692708318685021	0.235533045748296	0.0847397869155745	0.113152543631345	0.0402143556645796	0.00629814607212426	0.00881632451022138	0.0183539928439363	0.00676861704371656	0.0382468600112612	8.90992370877824e-05	0.00991240262505252	0.00879866216145524	NA	NA	NA
SGP027679	NA	0.00719187573374953	NA	0.0417627755533675	0.112069425006343	0.184019673397347	0.248877200317677	NA	0.00745976246596227	0.00930667019877132	0.0187010046816345	0.0283070526661273	0.00492292405070698	0.243789373790826	0.000125857825340617	0.00404447260198553	0.0233777452937631	NA	NA	NA
SGP027677	0.00323378251474277	0.0213747515810644	0.0648847926880184	0.0543559638998284	0.10415124929607	0.0624424706023046	0.143647352453477	NA	0.107208474401004	0.00425854699125891	0.0200844305735367	0.0056236804605699	0.00281195106356166	0.196457413809671	0.00777861185975911	0.00393823882154967	NA	NA	0.1335811417623	NA
SGP027698	NA	0.0512567266546679	0.0589614514806703	0.0191088763268717	0.163985472519377	0.240018807191771	0.124766140717853	0.0148495339788357	0.0101860972757296	0.0266640036346991	0.0308759319433136	2.38767597087035e-05	0.0107413733889552	0.082214586436982	NA	NA	0.0169802235928413	NA	0.0119388324943462	NA
SGP027696	NA	0.0348182505377291	0.00984997507175678	NA	0.255715879709635	0.218248760787516	0.0971347736636021	NA	0.0114092923422193	0.00215009927384365	0.0225623578829723	0.00614331585054328	0.00249670499890422	0.07406639593158	0.040027855090621	0.0105568710142639	NA	NA	0.170611204576421	NA
SGP027695	0.00018731536509683	0.0174969529556193	0.000868772852832855	0.0760523534869158	0.249143657875487	0.384631430283459	0.0783970479363062	NA	0.0170970748925197	0.00138198828810404	0.0199244454268977	NA	0.000683552244614683	0.0663078752384853	NA	0.014108187577761	0.00621635641296037	3.85876267121192e-06	NA	NA
SGP027693	NA	0.0163479356561713	0.00805612303019661	0.0365025257252747	0.0669834155781149	0.148507433895669	0.265540348841087	0.0283777784429032	0.086621332173132	0.0384548458679949	0.0264426428144092	9.84410914283302e-05	0.00208296797273148	0.146980402028865	0.02203259572315	0.00528361219854692	0.00914557571024678	NA	0.0391662392350683	NA
SGP027690	NA	0.0294079415713109	0.110102722582651	0.00681793416484178	0.156993250101362	0.228340060369084	0.209750984440883	NA	0.0373269450001908	0.00780572151122946	0.0196849457292219	0.0149462436368806	0.00450605377904163	0.0107901026562065	0.0604228490955424	0.00732471586870581	NA	NA	7.63325421668154e-06	NA
SGP027689	0.000316361312067887	0.00708485564674378	0.157872598773814	0.123824140478724	0.0697084793366354	0.137331372961961	0.0637156065198802	0.000446919461998928	0.169199671620879	0.00563199255956946	0.0123440885414925	1.25714119633247e-05	0.00204083609808285	0.15078797379518	8.30405193907686e-06	0.00582125574334759	0.018417003192216	8.07338382965806e-07	0.0305764419121187	NA
SGP027717	NA	0.0125973896535256	6.03195900516349e-05	0.0430648362085311	0.13822547549241	0.0333839744037387	0.117629578478489	NA	0.00228944193136841	0.00490026404414097	0.010735157435211	0.00629193860027851	0.00273827156917198	0.0387031244899049	0.00044969443479355	0.00320407284790405	0.0328749332755072	NA	0.413203461004034	NA
SGP027714	NA	0.0119859478826047	4.43088845627282e-05	0.052495430153019	0.052684954923884	0.445019720835988	0.116758871613936	NA	0.0835382572267171	0.0027749989204642	0.0109081032606716	0.0060242043764776	0.00344019591517182	0.0895604321886345	0.0075336378281972	0.00461793283156434	NA	NA	NA	NA
SGP027713	NA	NA	0.0140749115442246	NA	0.120138187397127	0.517806275070607	0.126032418051597	NA	0.077611818841704	0.0175943718148054	0.0133773559725144	NA	0.00740999536698975	0.0217842623043313	0.0152394571891407	NA	0.0323888647171856	NA	NA	NA
SGP027724	0.00358586486990283	0.0526755570521392	3.67721711908772e-05	0.0430821832586249	NA	0.24440207293286	0.309799413587942	0.00597570909003446	0.0279894040641806	0.00537451878179116	0.0513715326039646	NA	0.0347953778999714	0.103307252073465	NA	0.0080540305768698	0.0128127889448515	NA	NA	NA
SGP027719	NA	0.0609102914287004	0.0151988758211246	0.0264299419851464	0.127268448497709	0.20389658908779	0.122475225174383	0.000245716607598366	0.0770094133050408	0.0096146639879004	0.0147968351430055	8.35233300977449e-06	0.0173116774645026	0.168551660308359	0.0176865166256575	0.0137551637734486	0.0293200749452584	NA	NA	NA
SGP027723	NA	0.0249549558434182	0.00507730967485176	0.0847601071918904	0.251453443519861	0.221562108339057	0.174149707041989	NA	0.00249888894084966	0.00245233633125777	0.0166624408773905	0.00599044070263264	0.00143708648106915	0.0993654317287953	0.0365440106144192	0.00262157998708616	0.0136893303645706	NA	NA	NA
SGP027722	NA	0.044678135398678	3.63682271415848e-05	0.0869855025127665	0.135256679766178	0.0527060161618548	0.322293028303515	2.07322059182919e-05	0.00722025131139889	NA	0.0200514019719918	0.0274055439540139	0.0135124178964108	0.112357089661579	0.000580733410471038	0.00435214172952926	0.0782880525740945	NA	2.91872396168132e-05	NA
SGP027353	NA	NA	0.0134203983460182	NA	0.00893178126369598	0.00374236517204095	0.645978803606373	0.00758216212923828	0.00346884632980991	0.16542749312024	0.0137025040083276	0.00392749701293152	0.0154988667687315	0.0153499140631047	0.0163238884418654	NA	NA	NA	5.106295673296e-05	NA
SGP027721	NA	0.00768157096353953	NA	0.0652103966600999	0.0684046191735063	0.0327489292892346	0.243375219401914	0.00107696362803197	0.0257084889428452	NA	0.0198821790926231	0.000651542623642294	0.0628827473391948	0.266116626016458	0.00512870541525062	0.00378170866232539	0.0328566709216312	NA	3.88186763782017e-05	NA
SGP027720	NA	0.10555204005544	NA	0.0428273586849381	NA	0.543707935514165	0.182742771276201	NA	0.00542172643413172	NA	0.00945293036750078	0.000113507759021139	0.00405019183021086	0.0569190007792381	NA	0.0130559100196089	NA	NA	NA	NA
SGP027355	0.00599653276359545	0.0131579891817423	2.00037395226002e-06	0.0165728628563622	0.0479634369295625	0.0162739834540834	0.18249917543409	NA	0.259685840094107	0.0142750215304955	0.0265058962198933	0.0066631279659221	0.0196206090762144	0.275023177862309	0.018725029890882	0.00498881496788047	NA	NA	0.0258996652433025	0.000322060206313863
SGP027358	9.13154342021687e-05	0.0101705149755135	NA	0.0269519844073726	0.0341844062407079	0.132016649666106	0.202720372767234	0.00914329796955398	0.0136249375811663	0.00039388624121293	0.0626755835807231	0.000384852652370523	0.00126927365156817	0.139801644156705	0.00187027940563774	0.00384732930108756	0.00800680719012722	NA	0.273544035806969	NA
SGP027360	NA	0.0674138300127309	0.000886375715856949	0.152750872242629	0.0230244665681389	0.150869854927227	0.0568440366156389	0.038359597466274	0.12503585941634	0.00554859727794989	0.00580550929383607	0.00462921509809299	0.00297526352793921	0.19907345471519	0.000233152043574151	0.0979088766437248	0.00947168472600129	NA	0.0015619548300688	NA
SGP027363	NA	0.0803213998993074	0.0191515514371374	0.0814079275013267	0.0535937507087036	0.298708345239553	0.311505036897942	NA	0.00575920861057817	0.018129884384936	0.00144076598948624	0.0194952443156305	0.00371508075818808	0.0249343457021948	0.00232647535072322	0.00482179223759825	0.0368670993727123	NA	NA	NA
SGP027364	NA	0.00249021519472591	0.0371968130167489	0.00876408562355358	0.186846950027686	0.544626047695897	0.11729449542587	NA	0.0046124649190476	0.00235261267315674	0.00365516311163907	NA	0.00835956023985196	0.0158918489140878	0.00290964850423811	0.000226931759561186	0.0113678850149316	NA	0.00954414875743622	NA
SGP027365	NA	0.0133146581599827	0.111414386466881	0.0693451738517522	0.157796230406345	0.375019663070813	0.0752980015349394	NA	0.00583932209864274	0.00317083717397351	0.0378221054972253	0.00950844530343633	0.00139692031582668	0.0383612860682293	0.0126931076202561	NA	0.00626453237441833	NA	NA	NA
SGP027366	NA	0.0124126087475007	NA	0.0745667152489412	0.0588126250807965	0.0846398809896678	0.360810971334602	NA	0.0233258719868665	0.00573393803648728	0.0343467864936637	1.09043309682535e-05	0.00102941524481151	0.258614305461399	0.000626187006028007	0.00324995464262331	0.00962562415694441	NA	NA	NA
SGP027368	NA	0.0200015728118923	0.000986836147884671	0.00282401170833261	0.115787518704489	0.115451685686063	0.150832417379061	0.00954030743732181	0.062586366394917	0.00287007783717216	0.0277699751668317	0.00687126753445205	0.00288575733748958	0.419740223497299	0.00130698966599383	0.00402525590706942	0.00226696403426493	NA	NA	NA
SGP027371	0.00366944222602183	0.0172141406128564	NA	0.0331546237585022	0.342036212697	0.228713862788924	0.137983913904954	0.00557177684038256	0.0180467190869509	NA	0.0139393245037136	6.05227377895935e-05	0.00496710779032601	0.121382482263041	0.00018514151154086	0.00372951830153991	0.0108869462057827	9.4692401560102e-05	NA	NA
SGP027376	0.0186664944000517	NA	0.00597059820882054	0.0754627773611668	0.0828027751591675	0.044337186698844	0.137917458624762	0.0139032958290113	0.199103740268878	0.00401689879493036	0.00784119764764071	0.0688796793360962	0.00246219926134022	0.264039620788114	0.0122516963244911	0.0022092993372102	NA	NA	NA	NA
SGP027377	0.0209410380078851	0.0185672687457391	0.0109038955570301	0.112945039771846	0.0252141344183114	0.0588476080419917	0.14520410602852	0.00170053386428006	0.128392045295134	0.00298058036608179	0.0153372975288004	0.000220734882897807	0.00329735470644898	0.266553737373689	NA	0.00497163059172056	0.0155064756492615	NA	0.0478366422783197	NA
SGP027378	0.0135322197651552	0.022211849953896	0.000227500836400134	0.0461606921857107	0.123367034138725	0.0446284615405539	0.144413962306234	0.0019780931164949	0.137712860434058	0.00465326794452287	0.0523854675816748	0.0041872774699644	0.00866711818673891	0.17256574921052	0.0110536465685835	0.0081843725094996	0.0178553884568622	NA	0.106986321117811	NA
SGP027381	NA	0.0436537224131652	NA	0.0982244742124213	NA	0.10149227722858	0.109740903873535	0.0224018546990092	0.0570892503546019	0.00492746423269892	0.130031003649112	0.0121928925933803	0.00195254260769425	0.298790971330419	0.0154703284416946	0.00400476879308731	NA	NA	NA	NA
SGP027384	NA	0.0281187047997188	NA	0.0448188532590655	0.102118671238283	0.155228199430056	0.13200590814635	0.0539857928439239	0.0749043471283802	0.00365964125047244	0.0314884063574251	0.00105874107051869	0.00255055802555626	0.273512147628534	4.93419791445679e-05	0.00372509716424756	0.00787015680414224	NA	NA	NA
SGP027387	5.27339939144971e-06	0.0359506710512926	0.000570873534121194	0.0420425693482875	0.0616820550818908	0.117542165035634	0.148608434050587	7.73057910789117e-05	0.0253240980775991	0.00313812143786079	0.0343311764381822	0.018792824631308	0.000527564339119075	0.382088640906971	0.00183099158870357	0.0051853224016138	0.00719347776987266	NA	0.00589476291974436	NA
SGP027390	0.000239293073395367	0.0290054233941087	0.00269459001411202	0.035867658292779	0.0799156669151383	0.073583698891433	0.160933171064751	0.00839169676666665	0.0395558950706552	0.00976539723523516	0.0453262589985343	0.00238871818951004	0.00368803128790327	0.129813050359941	0.00170834088937088	0.00497388479307417	0.0431627578192788	NA	0.215504423942253	NA
SGP027386	NA	0.0341982439170649	0.000199355523463746	0.101876482279515	0.000823509188068241	0.599019831545722	0.0778752164289001	0.000214164790921053	0.0120107715776438	NA	0.02587782787234	0.0166887913325231	0.0102008512594769	0.0342959850822831	0.0143584961393948	0.0106438761913344	NA	NA	0.000239796215366392	NA
