feature	Acidaminococcaceae	Methanobacteriaceae	Peptostreptococcaceae	Eubacteriaceae	Bacteroidales_unclassified	Bacteroidaceae	Clostridia_unclassified	Coriobacteriaceae	Ruminococcaceae	Streptococcaceae	Odoribacteraceae	Clostridiales_Family_XIII_Incertae_Sedis	Bifidobacteriaceae	Prevotellaceae	Lachnospiraceae	Peptococcaceae	FGB42691	Phyllobacteriaceae	FGB40183	Enterobacteriaceae	Selenomonadaceae	Rikenellaceae	Akkermansiaceae	Oscillospiraceae	Tannerellaceae	Clostridiaceae	Clostridiales_unclassified	FGB3035	Oxalobacteraceae	FGB3053	Flavobacteriaceae	Lentisphaeria_unclassified	FGB3608	Barnesiellaceae	Desulfovibrionaceae	Alphaproteobacteria_unclassified	Candidatus_Gastranaerophilales_unclassified	Christensenellaceae	Firmicutes_unclassified	Eggerthellaceae	Bacilli_unclassified	Coriobacteriia_unclassified	FGB1298	Candidatus_Borkfalkiaceae	FGB2882	FGB1217	FGB2916	Erysipelotrichaceae	FGB1340	Sutterellaceae	Opitutales_unclassified	FGB1434	FGB9370	Candidatus_Saccharibacteria_unclassified	FGB12277	Micrococcaceae	FGB6128	FGB40382	Flavobacteriales_unclassified	Pasteurellaceae	Bacillales_unclassified	FGB9823	Porphyromonadaceae	FGB2395	Veillonellaceae	Bacteria_unclassified	FGB42358	FGB3606	Marinilabiliaceae	Enterococcaceae	Morganellaceae	Yersiniaceae	Synergistaceae	FGB9612	Rhodobacteraceae	FGB2897	FGB618	Campylobacteraceae	Candidatus_Sacchiramonaceaea	FGB3047	FGB3048	FGB1677	Victivallaceae	FGB3546	FGB24517	FGB12952	FGB41366	Dysgonomonadaceae	Selenomonadales_unclassified	FGB9659	FGB4549	Fusobacteriaceae	Budviciaceae	Lactobacillaceae	Leuconostocaceae	Promicromonosporaceae	Burkholderiaceae	Carnobacteriaceae	Aerococcaceae	Kytococcaceae	Xanthomonadaceae	FGB1424	FGB1425	Catabacteriaceae	Elusimicrobiales_unclassified	Microbacteriaceae	FGB1538	Bacillaceae	FGB10719	FGB2950	Methanomassiliicoccaceae	Staphylococcaceae	FGB9830	Pseudomonadaceae	Peptoniphilaceae	FGB602	FGB2397	FGB20164	FGB1798	FGB12479	FGB4425	Candidatus_Methanomethylophilaceae	Puniceicoccaceae	FGB1218	FGB2164	FGB11737	FGB9475	FGB1456	Listeriaceae	Acholeplasmatales_unclassified	Pirellulaceae	FGB14246	Tropherymataceae	FGB1302	FGB12541	Coriobacteriales_unclassified	Actinomycetaceae	FGB25373	FGB343	FGB637	Propionibacteriaceae	FGB11875	Comamonadaceae	FGB636	FGB1062	Hafniaceae	FGB9501	FGB9736	Atopobiaceae	FGB25442	FGB2801	Muribaculaceae	Lawsonellaceae	FGB11371	FGB16911	Neisseriaceae	Corynebacteriaceae	FGB3011	FGB2394	Saccharomycetaceae	Tissierellaceae	Tissierellia_unclassified	Aeromonadaceae	Enterobacterales_unclassified
SRR16554652	NA	NA	0.0023868546159857	0.00143830141747376	0.0597192093641947	0.0884872260342747	0.0433998194604891	NA	0.359255110481034	6.47446896927448e-05	0.00979757405003012	0.000858581691146207	0.00192494288549063	0.000292407398938634	0.0495096801388643	4.47372136072709e-05	NA	NA	NA	0.00812291102066462	NA	0.102340352767842	0.119468119267423	0.000315273085893462	0.0392909549307369	0.0100641332811068	0.0110515830014495	NA	NA	1.59065648381408e-05	NA	NA	0.000267056311227848	0.0210043703286893	0.00235914239755675	NA	NA	0.0018715067692375	NA	0.00202038227451947	NA	NA	NA	NA	NA	NA	NA	0.0323954590734028	0.0185003290670601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.27563690879772e-05	NA	NA	2.10016363878577e-05	NA	0.00614378639869407	NA	NA	NA	6.12651286344015e-05	9.19598279705013e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00135901713335865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00606412930446557	1.21784637042015e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554653	0.0141456028913904	NA	NA	NA	0.113025703246902	0.157337391425053	0.0952337815571042	0.000520285745867147	0.215164581496438	0.000890757987440138	0.0592811111082549	NA	NA	NA	0.0485405008007362	NA	NA	NA	NA	0.000254281946547323	NA	0.155687489235689	0.0229537526637653	0.00364426233300858	0.0471144448700185	0.0211716197492655	0.00992943753100764	0.000333867157476408	NA	NA	NA	NA	9.25409429407969e-06	NA	0.00874131464691775	NA	0.000106216437842048	NA	0.000389700193050689	NA	0.000223949081916729	9.4905878149284e-05	NA	0.000275052247074035	NA	NA	NA	0.00102000683774745	0.0147230583753409	0.00513715338918351	NA	NA	NA	NA	NA	6.37504273592157e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000153412318741854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00115614484714036	NA	0.00205440893328569	NA	0.000461882128544511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000160918417447052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554654	0.013850795762587	1.83183625732368e-05	0.000929656900591765	0.00476829326289375	0.0297912939633363	0.0554931309075985	0.0480545840234522	0.00121370894587805	0.238777272783317	0.000677309713605318	0.00461963270508787	NA	0.00474563016047943	0.171425233192168	0.149185919050451	0.000708544870300709	0.000118364804319376	NA	NA	0.000854974345485492	NA	0.0435529638464804	NA	0.0539882069669665	0.0317063848300473	0.0724128395282082	0.00696332628585218	NA	NA	0.000875758641482049	NA	NA	0.000154062126256966	0.0129039947534331	0.011494655089305	NA	NA	0.000949619218780549	0.00128909605339098	0.0090877866427432	0.000816576239322362	NA	NA	0.000113902639077177	NA	0.00130224769831536	2.2663102414325e-05	0.0045976741550802	0.00772717852007593	0.0102992645060001	NA	5.80081481485831e-05	NA	4.07466141853407e-05	NA	NA	NA	0.000932357684817307	NA	3.52276203331476e-06	NA	NA	0.000220877179488835	NA	1.96100419854522e-05	NA	2.11365721998886e-06	NA	7.98492727551346e-06	8.37243109917808e-05	NA	NA	NA	NA	NA	NA	NA	8.45462887995543e-06	NA	0.000948444964769444	0.00188115492579008	NA	NA	NA	0.000192107956216765	NA	NA	NA	NA	NA	NA	4.57959064330919e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.55987374420873e-05	2.18411246065515e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67918323588004e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554655	0.00300603777975294	NA	0.000200960057774172	0.0106503911157452	0.264118089738136	0.189879582618013	0.0136965225177959	NA	0.173274673658207	0.00101193351001584	0.0329418301803881	0.00213898245092313	0.00117833434120829	NA	0.131257172423115	NA	NA	NA	NA	NA	NA	0.0590072351770127	0.00161223096533759	0.00649270708079197	0.0762058003172808	0.00719889597414527	0.00767497699228714	NA	NA	9.21169420274508e-05	NA	NA	2.13996634349485e-05	0.000932484184849309	0.0043877919101647	NA	NA	NA	NA	0.00112446622290652	NA	NA	NA	NA	NA	0.000429469107556553	NA	0.00292388275001417	NA	0.00127414088037969	NA	5.52209705878844e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00561482893367322	NA	NA	NA	1.47583885758266e-05	2.70570457223487e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000270816430366418	0.000657609197624539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.0547480872206e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000601404334464933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554656	0.0129215062282339	2.55006088270357e-05	0.000790518873638108	0.033158209834078	0.0792094115792469	0.124741328199211	0.0727509187463669	0.00624660595589902	0.224928351982585	0.000181865705680087	0.00294937723456329	NA	0.000842911033591836	NA	0.0867009108933385	NA	NA	NA	9.04112494776722e-06	0.0051481092747453	NA	0.173181009696606	0.069154637430605	0.00108678958346494	0.0166553749198035	0.0254919154376629	0.00359767225806152	0.00788583145604419	0.000199947955575621	NA	NA	NA	0.00024422628544802	0.000202034369025106	0.0014403207512943	NA	NA	0.000492973133369923	NA	0.00188716096505895	0.000112202678838957	0.000684807258864214	NA	0.000196586511684785	NA	NA	0.000100843316725096	0.0348444955486949	0.000143382968722924	0.00639960960886123	NA	0.000220812090070469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000164131191359466	NA	1.13593621138614e-05	NA	NA	NA	1.21707451219943e-05	0.00310249679938381	NA	NA	0.00121916092564892	NA	NA	NA	NA	NA	NA	NA	5.5174044553041e-05	NA	NA	5.92309595937058e-05	NA	NA	NA	NA	NA	NA	NA	8.39201854126085e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000125416630685694	NA	0.000246312698897504	NA	NA	NA	NA	NA	NA	8.76293648783592e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.7955929152354e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554657	0.0160340475096639	NA	6.63594641125234e-05	0.00770001809803567	0.112019067904758	0.303434102267823	0.115907361259995	0.000535980287062689	0.199570287665957	0.000605356090453054	0.00357471008339018	NA	0.000627862621987721	5.33660026079733e-06	0.0964549892571916	NA	1.03251613741514e-05	NA	NA	3.5035940842626e-05	NA	0.0439723100054294	0.0238548351918624	0.00700359176400161	0.0170542662638694	0.0152565280542755	0.00339837024868557	NA	NA	2.65669882548389e-05	NA	NA	8.56176302710529e-05	0.0107748279526481	0.0023572691456335	0.00995565981261572	NA	0.000382959075236783	0.000886687734636392	0.00164042451494944	NA	NA	0.000188057152668532	0.000172511404082731	NA	2.08823488465983e-05	8.93300478437815e-06	0.000981702421888414	NA	0.00530724895936295	NA	NA	NA	6.53153466701935e-05	NA	NA	NA	NA	NA	2.45947664193268e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554658	NA	NA	0.000477600286560172	NA	0.0892921535752921	0.349898809939286	0.00559350335610201	0.000254100152460091	0.219348131608879	0.00442520265512159	0.00978500587100352	NA	0.000398300238980143	3.91000234600141e-05	0.0399062239437344	9.1600054960033e-05	NA	NA	NA	0.013822808293685	NA	0.0236332141799285	0.022314113388468	0.00630450378270227	0.0191167114700269	0.118079970847983	0.0120362072217243	NA	NA	0.000450700270420162	NA	NA	5.65000339000203e-05	NA	3.12000187200112e-05	NA	NA	NA	0.000125300075180045	5.05000303000182e-05	NA	NA	0.0013877008326205	NA	NA	NA	NA	0.00123910074346045	NA	NA	NA	NA	NA	NA	NA	9.79000587400353e-05	NA	NA	NA	0.0245795147477088	NA	NA	NA	NA	0.00814950488970293	NA	NA	NA	NA	NA	NA	0.000367400220440132	NA	NA	NA	NA	NA	0.00099980059988036	NA	0.000397600238560143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000168700101220061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000239600143760086	NA	NA	NA	0.0136218081730849	0.0122804073682444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000939500563700338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554659	0.00516312420769319	NA	9.35629765180975e-05	0.00032408203899084	0.290773182140227	0.233197521280659	0.0807575278300669	0.000332607637318424	0.176441957398678	4.89675391122753e-05	0.00842984930021233	NA	0.000715275839175736	NA	0.0532885965313057	NA	NA	NA	NA	NA	NA	0.0688947042699476	NA	0.0140845070422535	0.0136808527522052	0.0147844805254567	0.00293991048996176	NA	NA	0.000337963461908829	NA	NA	NA	0.00151744719976723	0.00270327048509999	NA	NA	0.000413382216345146	0.000116079300306331	2.63419127813803e-05	NA	NA	NA	0.000546184805678661	NA	NA	NA	0.0034299137887125	NA	0.0162404996962482	NA	NA	NA	0.000215653916670802	NA	NA	NA	NA	NA	4.0551243327353e-05	NA	NA	NA	NA	0.0102955344008986	NA	3.93489153580784e-06	NA	NA	NA	NA	NA	NA	NA	8.42722603918846e-05	NA	NA	NA	NA	7.82606205455115e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554660	0.00143241812051858	0.00331572967929727	0.00303862376636414	0.000956444757034817	0.0581876073819489	0.0869305647276749	0.170288739454334	0.00107707374520295	0.112302044082058	NA	0.00454532753496366	NA	0.000281603943000418	0.0341580403309732	0.0759974892813988	9.77299260074054e-05	NA	0.000534992970124221	NA	0.000671433215498576	NA	0.0399606354217142	0.0940566710897296	0.00709448384764218	0.0246009531734624	0.0175845714842613	0.013197083913477	NA	0.00220730602756475	8.12371490940218e-05	NA	0.0127659545467247	0.000179375986925726	0.00146431324281389	0.00156408772794279	NA	0.020890350975834	0.00212661409423646	0.00055734681651922	0.000768890533623116	0.0468847393425652	NA	NA	NA	NA	0.000415863325311846	0.00133550601815977	0.000897697758277227	NA	NA	0.0155385130194117	NA	NA	NA	NA	NA	NA	4.00733587812792e-05	NA	NA	NA	0.000531312763705532	0.000159475611476519	0.00649311085804013	0.000351118953131208	NA	NA	NA	4.49803006728644e-05	NA	NA	NA	NA	NA	NA	0.0021905406427685	NA	NA	NA	1.29488744361276e-05	0.000491648316748551	NA	NA	NA	NA	NA	1.84010320934445e-05	NA	NA	NA	NA	9.54127590030457e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.85975619313996e-05	NA	NA	NA	NA	NA	NA	NA	2.93053474080783e-05	NA	NA	0.000167517544021062	0.118595060754074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0105281164362789	NA	NA	NA	NA	NA	0.000720366330472995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00153982562636772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554661	NA	NA	NA	NA	0.0470546980206957	NA	NA	NA	0.874975636511273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0779696654680314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554662	0.00331958194149099	NA	NA	0.00270193172252781	0.0442990717234536	0.100300091296619	0.0429351726980591	0.000131530802817524	0.33536165839398	4.06321269850313e-05	0.0119868963484913	NA	NA	NA	0.10628432393691	NA	NA	NA	NA	NA	NA	0.15523608836608	0.014022901020767	0.00548701269460747	0.0714017476422371	0.0228720127794323	0.00585814738026456	NA	NA	0.000542040951738458	NA	NA	0.00016734571887134	5.06854367545235e-05	NA	NA	0.0371087560767545	0.000206511738181654	0.000460776697768396	0.00049523022812426	NA	0.00054245983964552	NA	0.000662157059088538	NA	0.000133206354445773	NA	NA	0.0305267703930865	0.00658638400669215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000100951985601985	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00017792263852466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554663	NA	3.65e-05	NA	0.0002081	0.2854191	0.3624124	0.0138382	NA	0.0804329	NA	0.005666	NA	0.0055179	NA	0.0524036	NA	NA	NA	NA	0.000126	NA	0.0552358	0.001579	0.0077665	0.0800576	0.0220373	0.0060699	NA	NA	5.25e-05	NA	NA	NA	NA	0.0021608	NA	NA	NA	NA	0.0008678	NA	NA	NA	NA	NA	0.0003099	NA	0.0004998	NA	0.0150119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0010485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0011122	0.0001298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554664	0.0550925902732202	NA	8.39427252328603e-05	6.50166465994568e-05	0.229505533929727	0.437886892187593	0.0201612835889189	0.000339110797160866	0.0591244016715067	0.000147512083466233	NA	0.000808700207017901	0.000741456962932162	0.0179159826837513	0.0405653776337169	NA	NA	NA	NA	0.0171373415427983	NA	0.0353661611733723	0.00276688136632928	0.00169087813108313	0.0257430294974069	0.0213394876487854	0.00820044721210512	NA	NA	0.00214287742079854	NA	NA	NA	0.00250147094596438	0.00609775987593399	NA	NA	4.25280119880009e-05	1.20236264259269e-05	0.000430512623972773	NA	NA	NA	NA	NA	NA	NA	0.00164567820211159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0073537835179461	NA	0.000307604442729964	NA	5.90048333864933e-06	NA	NA	NA	NA	NA	0.000223661717497104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00451019586821438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.39753003540847e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554665	0.0211957243430523	NA	NA	0.00184960767132434	0.0962078968712143	0.5055914351207	0.0096184443696194	0.00199362998553391	0.0219162763493118	0.000138847200472675	NA	NA	NA	NA	0.0629280617349228	NA	NA	NA	0.000242349475210434	0.0358143195617317	NA	0.0488627632508787	0.134642365507052	0.0122774618511536	NA	0.0107613737438512	0.00614715424899961	0.0025779774025906	0.000185973768119229	0.000368534163348171	NA	NA	0.000186414203330879	NA	0.00826443642020426	NA	NA	NA	NA	0.000568051314225639	NA	NA	NA	NA	NA	NA	NA	0.00690800607712505	NA	0.00897562917821616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.7076162038757e-07	NA	9.9097922621259e-07	0.00024521230408616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000838368425375851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000691923717502213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554666	0.00323804438916737	0.000213069985438153	0.000383278217991654	0.00195182016893229	0.107829021246918	0.23822599416659	0.0527645520915854	0.000564883217208127	0.189021321244502	0.000157820442702446	0.0196431944889201	NA	0.00101988673843739	NA	0.123302981183567	NA	8.9192086927599e-06	NA	NA	0.00472470304919253	NA	0.0990791536414218	0.00832843499476306	0.00647621265623326	0.049696096545479	0.0313972250111955	0.00343587739308873	0.000414990960010356	NA	0.000113719910832689	NA	NA	3.56768347710396e-05	NA	0.00279889723894746	NA	0.043675382922069	0.000296811444831288	0.00142880768142073	0.000649739577687856	0.000930323017814261	NA	NA	0.000132549351406293	NA	5.00466709982639e-05	4.83123804191161e-06	0.00121908239924236	NA	NA	NA	NA	0.000412017890446103	NA	NA	NA	NA	NA	0.0035424123858078	0.000716881398680576	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.95296108437757e-05	NA	NA	NA	NA	NA	0.000115578079310347	NA	NA	NA	5.21525952729433e-05	NA	NA	NA	8.84488195365356e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.20287173744327e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000576156105972587	NA	NA	0.0011514450666556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554667	0.000971599410770472	0.00515326202775166	NA	9.54415291172715e-05	0.0370490779616801	0.0692855574557425	0.0795721107776592	0.00174024043602149	0.289191200383903	0.000574855244111449	0.00195341640616664	NA	NA	0.000321389480044535	0.127425471718597	0.000469196130368484	NA	0.000152799333720595	NA	0.00363026137394235	NA	0.109152598813622	0.169266132434062	0.00757169464330354	0.0181187963731754	0.0171812168748519	0.0122731768781169	NA	0.000188444770994321	NA	NA	0.000665536307664477	0.00011065179713961	0.00907460845461006	0.00877887904504596	0.00148259475097134	0.000381185571888081	2.90272290502651e-06	0.000957550231910144	0.000300954310793148	0.000443884386636653	NA	NA	0.00022339355477084	NA	NA	NA	0.0035153135469033	0.0122360220249325	NA	NA	NA	NA	NA	NA	2.1247931664794e-05	NA	0.000169983453318352	0.000282260775284777	NA	NA	NA	NA	0.00709808637411942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00199022293260237	0.000663446347172858	0.000147458323575346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000115876698368658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR16554668	NA	NA	NA	NA	0.319145211780748	0.463352119546817	0.000258676168583243	0.00287577516894851	0.00958375990968379	0.000320260917084883	4.00452551833324e-05	NA	0.00969894058052676	NA	0.106601379417467	NA	NA	NA	NA	0.00142858414135085	NA	0.000797466874686262	NA	0.00185330654481044	0.0221257113594636	0.0248755866731009	0.00124271752764639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000119529019259341	NA	NA	NA	NA	NA	NA	NA	0.000162203508368852	NA	0.0284459852204694	NA	NA	NA	0.00014956296064684	NA	0.000149158463119736	NA	NA	NA	0.0053040749485378	NA	NA	NA	NA	0.00146994401349727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
